feat_0,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,label
0.0679925860263414,0.18133123548890195,0.4396504836879661,0.6253331060523731,0.5006756894439466,0.23632813668075847,0.5816686353713518,0.820023894453158,0.835201196047999,0.04058184280351518,0
0.5483877749827578,0.049709341871851165,0.7324237951400566,0.9322317246451916,0.34174777684320756,0.7896333964440786,0.7499980312360716,0.3787748284856123,0.7740410609102502,0.8615915338027718,0
0.5967266537274994,0.24978236808292997,0.5450215665291029,0.5701964808078936,0.5218943734826345,0.4337057297324174,0.01374169556302629,0.8473190697547808,0.2607924427940297,0.6594168905023857,1
0.8385661687191248,0.4449735142615473,0.5990087803766517,0.778702276681239,0.22111660448163906,0.11940024304723407,0.005383257909513883,0.9290031702213313,0.9484985881320889,0.9143418805048689,1
0.6407100620488121,0.6009150817910239,0.9401183013799064,0.9497743842685311,0.8434468219374106,0.9838821143119013,0.1800857350519327,0.49361107952314065,0.2839327993404288,0.8588741443170465,1
0.1382114207190971,0.053081738694161884,0.9191268274071182,0.4405054217158446,0.6957512032110742,0.5655418341873977,0.8362418438198033,0.07391094969714151,0.8705074500919947,0.6562469768070764,1
0.7009736292940173,0.22853029002562208,0.1180597881392671,0.055233347447410486,0.3613756805972904,0.3995298106631794,0.3135826813129301,0.5867624539506823,0.4006059647484985,0.7980808731029616,0
0.10163086879524019,0.47416513181412145,0.6273015873335885,0.22261987760412538,0.3561959828281198,0.9415569305302482,0.4234115765010543,0.8954386945713781,0.10803702510711755,0.4097390027924712,1
0.29260367640135176,0.052284796186414795,0.5127288074553872,0.7282460349740291,0.9877793393142302,0.8830376030553544,0.24627275159766204,0.8290775747980679,0.10072974256438816,0.23785446528570797,0
0.9471999887800672,0.7938258067279905,0.7283415638604028,0.1973798797666959,0.8715653277779726,0.22693849025306567,0.7674279366829451,0.17733435958680077,0.2831010715218488,0.5274329691771769,0
0.06679531798644422,0.190141065264692,0.6572239915624897,0.2534032763509283,0.5830702792544138,0.45485096781060386,0.048137468897720526,0.9636469727517307,0.045110885560943115,0.966189139566424,0
0.36519869900151325,0.5820568759761057,0.4821828916463151,0.1819171443869506,0.20124941376694372,0.12842200876851662,0.48666522448077487,0.5741919889259223,0.4119502486468033,0.459681376341708,1
0.6076514417371726,0.8001747602633535,0.24947397541742178,0.7951820817261165,0.20527161801570437,0.08986076704174661,0.7033800857234613,0.8054199822679172,0.6479054862565937,0.6597054598220123,1
0.7087183618208315,0.9607514848826689,0.4280650444074804,0.21760073263516977,0.822131186545031,0.08287928072559947,0.9840241871772419,0.9940395342881142,0.6540825365843072,0.4443831801213296,0
0.8975825660821914,0.4564877548992242,0.6310880623548347,0.49010021881099997,0.2213687186247515,0.6784448535563559,0.5171942595172405,0.9448224718130009,0.7303611200485167,0.08078307848387989,1
0.40560337477867026,0.890663848983642,0.21574112465736417,0.12216077701859163,0.6615556888219775,0.5042308297528818,0.6228140970348524,0.3709510225971073,0.17978031023167196,0.3219484852060944,0
0.4381142668937791,0.2975543549933827,0.13526786823702153,0.13326661450900146,0.9471986982316405,0.4027694644640716,0.06035134620024951,0.21637694540484909,0.8516072493703531,0.19556206042325197,0
0.7236031068550013,0.7673188759925971,0.493965000563248,0.15107859277049773,0.7992929438412558,0.881912525483998,0.9005594838467154,0.40388372776779946,0.05256796825327836,0.4242378527272619,1
0.3662390281471848,0.22666733999557442,0.8609654154699438,0.6185285233681097,0.5614745323508017,0.10067679225065462,0.15418134977551778,0.13076353313127143,0.7813020868100979,0.8737040195111367,0
0.08680731803639463,0.22320833398029627,0.741161568546215,0.002966539989073702,0.5118412437977135,0.4236121841555489,0.4586784288534641,0.8319383674039987,0.4146105109288837,0.7141625014557518,1
0.5858424443805555,0.25640039523010794,0.38357981547332776,0.479437639553564,0.37657312391396824,0.09150327026581273,0.3665472970936646,0.4364924833222231,0.781653329721089,0.25778374461567755,1
0.5055481973438103,0.2803454462910423,0.7418069445003355,0.7410911868398052,0.5381148905945318,0.2767794095585915,0.2350333677015789,0.09119450747972091,0.35227003695220727,0.9457057571774796,0
0.9895921074346621,0.4346739722612196,0.7435034592375308,0.658699932607944,0.4029443375183269,0.23613870639799284,0.15095563040497262,0.3349609668904654,0.1689155995276963,0.7149299340795022,0
0.09846240795899708,0.24425829851727665,0.09974734399476948,0.5549148945912006,0.6286581089812395,0.9221821943112556,0.9427266654653682,0.9044759710741723,0.7027865889255028,0.05747032013588005,0
0.28481345652100987,0.5006141380979047,0.5696243493402382,0.39542532731056956,0.27151777314391534,0.18744493368988602,0.9688643714250836,0.43176156711381686,0.422082950574996,0.466793471295074,1
0.8820027725994468,0.7065263019939577,0.2560477583928039,0.3122252459024072,0.004410040054521613,0.47691345103531957,0.9044085159281783,0.5712394872021982,0.231231615925778,0.4337429382821488,1
0.3976727694135387,0.9017421743277236,0.128905878150394,0.7456188830904168,0.31400950706874076,0.9763968244264123,0.8833791663136471,0.8980718840384185,0.6239993895501276,0.14667621578003076,1
0.7415688950016203,0.05871348362161055,0.14238235421446632,0.4325345346093973,0.8232328635048541,0.17391091765979438,0.4358696952411497,0.9263599221032061,0.9560889669497807,0.16294705392024822,0
0.370123168881866,0.7147644624133913,0.5097097528448192,0.5369450336762212,0.734879522674234,0.16954589703347211,0.7403618979134836,0.2931567117369659,0.17755995373889522,0.23987358233906952,1
0.6523479988004321,0.27870283834718235,0.7101544389098857,0.6479957531648821,0.0566658909928941,0.26739977896855627,0.2500343227834252,0.31578781290109514,0.9597647884731755,0.715098738197392,1
0.4503223077154048,0.8603920966842908,0.16091215415968252,0.6485325188739778,0.8118281385619185,0.23670216302613967,0.6969264380011999,0.6019174372957634,0.3247645750302538,0.7761360071201943,1
0.44525305988711794,0.46675067698301953,0.4642045934070166,0.2691768365412165,0.6413033503674119,0.6622053905497828,0.8893210405633667,0.9329499086617621,0.08198719906133001,0.5370683731438984,1
0.475773898108537,0.22056282132569438,0.6094397027655226,0.5433353798687751,0.6250889888942597,0.9063348464927931,0.7453639999668706,0.34536235031082196,0.022896093300318165,0.39863730490213245,1
0.5428767962231584,0.33777215677988937,0.6018167275711208,0.39891291200553547,0.9688769176609263,0.13649107783749426,0.48136194536122534,0.6225464282072948,0.7998550717937878,0.7053322212144527,0
0.8837908194688465,0.4247001345997635,0.5097325956372138,0.0901358053751109,0.09548303335892006,0.5342254314834809,0.5292164383150215,0.3645106195219714,0.8391425611867105,0.598378042562705,0
0.29629403522846764,0.5490355442183165,0.9227075756320251,0.9269064199882009,0.38221158062204996,0.5700856660548896,0.8300420210863101,0.8611978922537922,0.009131386245047501,0.6530619863494878,1
0.22702050081010205,0.09278358161844968,0.17165596198603328,0.916940341877919,0.2051355452825343,0.39491436206378405,0.8803355079944428,0.7809763715917322,0.534868937903794,0.21719100629894394,1
0.1937917164906322,0.1272112980529707,0.5743254515767297,0.48253757489928517,0.33324632040426005,0.3982622486805325,0.9226743453588145,0.7883023209479556,0.10690635643576363,0.861451443434995,0
0.945010055922166,0.7007601448663952,0.2627298065972633,0.3296900667262618,0.5453784949619879,0.8781243248193835,0.4575800000283188,0.3939051344903062,0.767856221173313,0.5703551714495791,0
0.5030395499304411,0.6139073972017984,0.012487444878923837,0.8906124991973569,0.5912676663487759,0.8521518470376023,0.9418143135657868,0.9598659523437735,0.07020056436468791,0.6346681015515999,0
0.46689100616825696,0.5268907810286031,0.15817481163832492,0.7398281523955609,0.5038420404968497,0.12559210841482393,0.11585188583517358,0.7296016712787319,0.9712345925513794,0.5169782946340042,0
0.6043145874132058,0.6066380182012275,0.8212950480284915,0.8658686774379786,0.47758963984253056,0.9483660565486107,0.02866184378311054,0.22879331454056673,0.9768529801112085,0.454237712062008,1
0.3107714147170454,0.08255412134142426,0.6729752616713697,0.958890129057419,0.1618213397258882,0.24976761011380988,0.2067319253438089,0.386724109283182,0.08593729717848408,0.7153689580952179,1
0.1533576995796262,0.31739870721628805,0.18485915003704934,0.6535880205859964,0.15419561596128872,0.2953411217865708,0.27660811386699957,0.5261380342668989,0.39313297109712575,0.7281235244585329,0
0.17416355077676926,0.7955873194231503,0.34016989818667265,0.37953159708413564,0.6680060715788374,0.7970957177998601,0.7678016149018316,0.7316949493570213,0.4808986811925108,0.36894389123320936,0
0.4381579594269642,0.9437591490175037,0.5483014037976562,0.6016066503245392,0.4323803541415747,0.08596608954063134,0.8743517614356853,0.9177309364026939,0.7498992339822308,0.985674135563603,0
0.09886358564138864,0.5976894863175519,0.0028459707290326985,0.18665786156823172,0.42139568750512957,0.6300839796331775,0.8869131464231884,0.5670913452777712,0.030271450140110123,0.8330908311701933,0
0.8834956946373683,0.9334142796482043,0.6797500427193686,0.8034982409328248,0.9685374656302737,0.43665666522744717,0.6267745107830905,0.1305381087426758,0.21645601222299238,0.6473823271225898,0
0.2660744898883194,0.8470172463228582,0.960110308517776,0.5474586672614407,0.03270791307991605,0.6580957170253222,0.8612910917364608,0.1362303307785997,0.5399920043759785,0.6980854390354416,1
0.30198397153413603,0.96404704297552,0.015502791036481556,0.6143654155014608,0.6758242089103496,0.8923558885131608,0.08839229549270522,0.2251577167455877,0.8671997998470516,0.14601023312013095,0
0.4279433573656902,0.19416302712892985,0.8587295597266227,0.26697322821765723,0.03709381001883627,0.935765191645613,0.19145844621073727,0.27349007562182326,0.14097280883410002,0.5183572710694222,0
0.506882133110166,0.9108625976630862,0.4137769085159766,0.38666027717891593,0.1529707354538371,0.1656337726221131,0.9030827466945922,0.7440418075305825,0.6045326284307004,0.4643789586189925,1
0.27645106658220375,0.5381928311818962,0.25292515945881766,0.14292675908837493,0.8612338840880431,0.8787367353040915,0.7046879389044882,0.6236010509867289,0.27043927018852554,0.0828773025004278,0
0.11797433946667857,0.5531530455190644,0.6389740530185513,0.3246123347743398,0.548598381983908,0.1346534122104941,0.3526288729377277,0.1165602808327163,0.998268063087296,0.4818102536554554,1
0.19178807558483046,0.5400172277906978,0.6064743096423164,0.3327445259855252,0.6843109602227091,0.8046190854582628,0.07206116826779774,0.8291372575556479,0.05874271567731537,0.08755587807185583,1
0.7367022085798108,0.8246952739156459,0.2846170592311018,0.516847807855555,0.9198261784003438,0.8822312028519501,0.029236190097492565,0.01690846025871162,0.7508739750147191,0.1532317214826091,1
0.46325804562573125,0.007982508281333844,0.9090798744431362,0.6839881941057192,0.5348328121834256,0.14021570249335324,0.24744280172981092,0.7100274700456871,0.054437213767559056,0.9198771891312117,0
0.727574448402243,0.5961865994324317,0.2328940292847681,0.11281532406991612,0.7282087119574859,0.4577442037539933,0.48224687389933674,0.9774035918468937,0.04104479851970377,0.36480162042005393,1
0.8077911473949532,0.28189955860983607,0.14780280463001838,0.22874357368420495,0.9592634925646006,0.8631793095924069,0.4442616252471564,0.02540650172452663,0.9923240966830028,0.9487947390384419,0
0.9205912771572218,0.9976227159397699,0.074160926120872,0.32333442797055423,0.5884270642059718,0.3057741445455644,0.24195521123171715,0.2649978198031302,0.39844515493390165,0.13009424340336362,1
0.27578100038302067,0.2509574876702253,0.06544299579443602,0.07431472200106681,0.7290294596751644,0.5348677913449228,0.38681739309802465,0.15544211843207822,0.4860460574715111,0.20683986223238537,1
0.0704255933542921,0.5692573103137891,0.31708384867399264,0.8688547987072905,0.38652937554692923,0.822777964223319,0.5536003851049122,0.1772204182653273,0.9780223113446049,0.039723795127096784,0
0.8733589211797357,0.7110345560752408,0.8552244554571332,0.8260973912759413,0.5700224222924558,0.5256002289712768,0.0855801030355916,0.6594553526506525,0.7984620433861163,0.7574478257490231,1
0.4545708616284121,0.13022238037807288,0.19546391199308466,0.9035891040967245,0.04607257975059986,0.31895375197901354,0.46733748395350894,0.4133505112333198,0.37974600330235597,0.4040634844515435,1
0.19457818853110453,0.2243444471479411,0.8399283503364395,0.22908715829322746,0.07897971949440363,0.9755840977049205,0.538541101240673,0.7920149434482693,0.7576401419735325,0.9371204934057343,1
0.6242483314615291,0.8850468347470506,0.8581482051434587,0.8344859269206467,0.9765744529571803,0.20680704088016277,0.5635750814381804,0.6694959144315418,0.10337578545763615,0.549104771313634,0
0.2500338835725886,0.8819432939191766,0.41949347586788055,0.2699990749894784,0.3106574920834866,0.5209167757065218,0.9110528611914409,0.23366498410744807,0.12614501604192574,0.5546437761486659,1
0.29072433241379847,0.1439015756600237,0.8468082681594129,0.9367079343043461,0.6977872426167057,0.006309774968341286,0.2237194926120083,0.8497238403615404,0.917993930704798,0.9277132758362119,0
0.5115713752399121,0.6771611486519836,0.5992678176489528,0.9636695272427218,0.83629318990381,0.5434070189094078,0.833596079940441,0.6792296554797981,0.7633218335260334,0.6568727730097015,0
0.19237182361718785,0.7846443343154,0.6038162722607994,0.23858340544854573,0.9953133910943321,0.4134709011477291,0.5484047184673065,0.6270518939461727,0.5194403515068721,0.41160217464661897,0
0.48780678379751474,0.016450935581572623,0.1456532347704792,0.8431099074059387,0.3930676370402266,0.31196898616230573,0.7687345133492842,0.6208651169875194,0.06436220338882703,0.5287685681442174,0
0.6607176949351722,0.9929345492908651,0.6729755804733991,0.006268503793378399,0.6898395933010772,0.1871713756744512,0.543227406721549,0.9460452234985917,0.46891141713052775,0.5532686510591873,0
0.28408076414609296,0.5760768593273234,0.14351100894423519,0.2555070343386584,0.7219435933704847,0.8188689531110377,0.9634593309948909,0.2892603917011073,0.7540794465297169,0.4828214237672932,1
0.7129486800859844,0.364513102470283,0.27943744484651367,0.7201118293863495,0.7575667273388242,0.43699824347699845,0.6930827094930104,0.9037368808439429,0.7559248582717777,0.9513432060931691,1
0.1178001978212494,0.3620017433189763,0.017265814543706792,0.9292334517558256,0.4168727881019175,0.46010896392848644,0.4692126567263497,0.9772283110929821,0.10703216020802664,0.701274379498635,1
0.484906696573725,0.1443577111912262,0.5039518260303241,0.501229531612993,0.6590405093853974,0.08163424611662584,0.637297880180938,0.782614070222206,0.21302239376279264,0.6987462269389345,0
0.012727600823377982,0.25283024580233227,0.0422853642215506,0.5477019187007718,0.8010177985612231,0.25218842417004683,0.04660791192170255,0.9663625787356309,0.2887354244925938,0.33286522604031454,1
0.583926028685186,0.23754915584086345,0.4035561271060317,0.07292831068459671,0.42107396678857945,0.6543855565867515,0.8428660234977067,0.8768113333586744,0.19718671643422647,0.23269843806482804,0
0.4406953501556461,0.9510257570543341,0.2267388777284468,0.8650156014932895,0.9428339272258984,0.8592142560409087,0.7744319485056413,0.9674922787399265,0.9177082808197413,0.1304944674162044,1
0.7512981362057269,0.9413824646060232,0.41182577760172245,0.33000833272594476,0.18860153408829794,0.48465382701441384,0.18796099446977266,0.9384058682040721,0.04358733773177559,0.6399273732530337,0
0.08904073647101884,0.4052554648700426,0.28013722773946403,0.3527938178736172,0.2717303661329157,0.6784174435772083,0.3181697689919296,0.060763605364833606,0.031078192823705497,0.526944082220384,1
0.8253045384354806,0.6424602761120107,0.7012993792202196,0.3585916604592323,0.7976021911933047,0.27069734243321886,0.688975386831923,0.08635580650606278,0.4940258840187033,0.9468524795795092,0
0.6323715165150919,0.3288795065095568,0.8228050677859848,0.6721357124180897,0.7063116516169551,0.2330945178810453,0.9102047363495445,0.6457502350454016,0.8758619306703416,0.490039952351782,0
0.356970065567746,0.4046720865901705,0.5004704896521314,0.31266800592137356,0.4867994921387083,0.6644424051353706,0.6855357144576609,0.2338388245056372,0.7679599340025708,0.4494805390665748,1
0.5202705470083925,0.7955471250374816,0.8207760118689205,0.5678201417816046,0.10990368139309803,0.7403061142020636,0.06611205664081721,0.6433744622677078,0.8222041621441595,0.6810565070187982,1
0.44470959975532276,0.8546901388249667,0.3721266414646609,0.16649237667443262,0.14481070486149228,0.5737122559196065,0.523112211308524,0.9001053358275423,0.08416423823088959,0.5134908336405348,1
0.8198799596450065,0.7795317205123318,0.6220107650752873,0.8799432573870328,0.8180121222107228,0.4894702028070571,0.4004364708318968,0.5009807029369755,0.05952657222022495,0.27143095993281563,1
0.8228438168974115,0.223433623539814,0.45845385003538963,0.21816791822059955,0.6101915688782972,0.4520573302861276,0.32061198558802495,0.8757508224882127,0.4954935609830543,0.7342315272420499,1
0.95317651859534,0.65001884664107,0.9605882183107054,0.6718754646935796,0.8161501976915778,0.7451490093166527,0.9890076470654597,0.5279789950612426,0.37675029681815597,0.6650100384873369,0
0.2849678138763093,0.03972849480089402,0.7919190443075462,0.43712441655301004,0.7589899997180922,0.08533879507729025,0.764919585931718,0.01548962804627374,0.7525914190859598,0.054574351274175203,0
0.2211775351822366,0.33770060678964353,0.8161592487840714,0.2039602622891985,0.978983424002104,0.0022394197725510434,0.03805124590288478,0.8480657737493431,0.11150506347197375,0.2629311104192239,0
0.009104873677881264,0.3349740707541813,0.8328318610763634,0.18220879912628507,0.9481955497352358,0.6588993099734143,0.7332087398579947,0.3373822967222332,0.10380282743612723,0.42379135317760086,0
0.5734595440490583,0.05933267202094872,0.3235752263708952,0.7755058283312333,0.857804880594667,0.9773541008788247,0.47234738885756866,0.635108339470993,0.19791418237531666,0.9505480119683966,0
0.8431137109969393,0.3490364750325148,0.3307160663201498,0.08038620979773592,0.9661590740703547,0.5980246176821236,0.17690946321481393,0.40443759795690504,0.33814347286206836,0.4464596954170895,1
0.9065217276681459,0.07606484952705606,0.029281187788656515,0.7591307332467659,0.9049446156510016,0.17489343437546478,0.4584534640685213,0.596276684848881,0.29733304272673966,0.7720696087928662,0
0.6368331434106366,0.8175872429059386,0.060632468311127674,0.5137547128073618,0.08667290608644407,0.5874820184080188,0.7375309361706534,0.34590099318797785,0.40573040735620036,0.5769791369357431,0
0.9420038339456137,0.3151327992772567,0.7664425772393377,0.3659585579504012,0.8621369017011156,0.30946812787319244,0.45957288046143097,0.9283090572302599,0.3638690185369564,0.6378368354123305,0
0.1410706837752128,0.02601139588273005,0.16501836462704533,0.40339497031417326,0.08544041682326764,0.9905310687588924,0.20935322776749998,0.7076532849160615,0.6316884834948315,0.9812867689609686,0
0.5977341926315374,0.357845597550148,0.983440566204637,0.2446868354112136,0.22602766396309737,0.9438012957076988,0.13561419621657533,0.6897940423055698,0.9223370118524197,0.12015310159809967,0
0.9256169003112749,0.9540573913118436,0.5469723597179962,0.506940019105737,0.5519975546760438,0.6883026576399995,0.6571915739315798,0.515598953874625,0.7791993661157337,0.23703584477239859,0
0.7583361641476077,0.10469496858505245,0.9060035078616121,0.18878529170589564,0.16006975456076022,0.18271436956861264,0.5738189991534186,0.5677433505763361,0.8428194060035584,0.7225549194640293,1
0.6002625035920658,0.12916051274229567,0.14551777970485846,0.5588513300957746,0.04036637418771638,0.84073539011323,0.9190517744833749,0.5973557388624375,0.26300361489371893,0.11116418978479725,0
0.4843712306277269,0.004117543333821749,0.3580357528879693,0.1911197655826803,0.8197259992951166,0.638373120247399,0.8440139246103245,0.681978194371568,0.26527714672588265,0.5012381133353631,0
0.6965349875355075,0.9285562016782665,0.4607638143611449,0.421936037441326,0.7137516030449947,0.3417471390953085,0.4877206321840103,0.2673548374848915,0.7119426510034325,0.5268632691741223,0
0.0985089830641307,0.701891681003523,0.4306765194367773,0.6659587469981054,0.6099099227727106,0.8879830879838959,0.20295634655209926,0.7665340163884078,0.27751263997081976,0.6966936287401756,0
0.8768627862498797,0.13653653338787608,0.3278673597766598,0.3752108041969371,0.5631244150386807,0.7096948644875847,0.22579085358602136,0.8336114588944733,0.03176500620712397,0.5043637651449092,0
0.6306055231346318,0.8422706124098202,0.2597171349353512,0.8057628453253891,0.24257474416221803,0.3236451342041772,0.7579025835371527,0.9764393627303685,0.5282352297366723,0.8319103459863199,0
0.9760160279044439,0.26278933997642406,0.16088245539285595,0.9923681100504335,0.015721744748104616,0.0027287532632414013,0.3669729002722828,0.07523606655575121,0.04446386257614221,0.9782022021694214,1
0.8594299862870932,0.5127065259023897,0.9551829930394964,0.7182677009274078,0.969605509398897,0.11368168307531257,0.7158361548268756,0.5407109890890422,0.16130895150246205,0.31582427026952375,1
0.44651300310006137,0.6121801756194498,0.027716808407571958,0.610073905104589,0.3129112494767943,0.19558605477663082,0.9062669122419229,0.8368983769577327,0.13513356166989554,0.7400287316715819,0
0.010295054090536326,0.7680243759798822,0.4040518293550971,0.9839138210026782,0.13666314126960055,0.5208419515623445,0.3365015855710005,0.434569080456808,0.18839629127084367,0.6239696550396723,1
0.857221866013006,0.3258665033791712,0.8872285229795952,0.7806992027601991,0.6302621086710878,0.24572779194501115,0.5195708436813685,0.06673212528008976,0.9887016983012953,0.8710448516348356,0
0.09651354138875845,0.9720497269046784,0.5044787944559863,0.801524153847399,0.39017137135960844,0.8750990358001816,0.4989181547869007,0.6795210699461754,0.575835542362882,0.4952993296386301,0
0.8653949510760598,0.7562803090430668,0.3759478470116745,0.8967139130192338,0.8081181997571377,0.8364433214138298,0.2314707165805454,0.9005102628894134,0.4117009530007655,0.9512466480953818,0
0.3995494731419841,0.832437176028134,0.49355543161929394,0.01634891811429906,0.011058742852749881,0.03687127539380597,0.09491207264111634,0.6102148874443293,0.5953199926542341,0.7317156919808797,0
0.1678960949900382,0.09285880896711929,0.5870691246630776,0.6385081579004709,0.6493818310815225,0.6977165307425095,0.19616057850818058,0.6551933121075255,0.28767868419134723,0.5065770192085391,1
0.35938266263873464,0.2879499987723666,0.23687663425319727,0.8932656567053557,0.889270078339741,0.02340638416085261,0.308514142255335,0.9627815148954584,0.14687034261794052,0.6991156020821551,0
0.3594067540337045,0.7604564791816661,0.10450796191080713,0.6614748964609413,0.7926116760071612,0.9664618518017315,0.06183931035795287,0.20358969342928002,0.08867460270108807,0.25516584921533436,0
0.8155197817891312,0.9132663860574068,0.7378653410785022,0.18050282003017726,0.18313541688728874,0.14135593151120074,0.9300234555605076,0.9885957605915442,0.8874760336725873,0.30204341393401646,0
0.5297895327896922,0.06760418082365094,0.6608344755136398,0.029099213647704847,0.9727258607146559,0.047198557788375894,0.012907275952401154,0.533578926585818,0.9336608307322719,0.7286743408434604,0
0.9732746992405854,0.9371248016952538,0.6200182607185237,0.3128765720491592,0.5654904190257614,0.5044714809652888,0.36102394516393044,0.9202095177228479,0.6261438658608157,0.996030488562521,0
0.3207216366445633,0.6603691359347176,0.6372749977461752,0.8597566999224376,0.8877906995368872,0.010424211699245012,0.2258226775624076,0.526503457709525,0.7694097694848837,0.4600284316978209,0
0.31894062541521817,0.40046544341122703,0.5588979055809736,0.09140367759770107,0.8879650548721161,0.7470806253645984,0.5464711586162344,0.2867060246023486,0.9800406100741093,0.25220325010255074,0
0.005893156325603166,0.7419220834562628,0.6126927725722677,0.3123914279672513,0.882134393080737,0.22355145969667922,0.3414686254193059,0.5651318550640759,0.49869179694415733,0.6479680842555259,0
0.6667388865726139,0.251766682322073,0.08570595346645449,0.6105152638950743,0.2981131766135835,0.6267317190573612,0.05559297383331441,0.24212570525533694,0.06004253247804392,0.8797492226224689,1
0.8028685058148448,0.37263088783154397,0.7820080209605079,0.9612916376514526,0.15568357584134496,0.4670796372499134,0.4715216935473836,0.6551754543210826,0.2525336396700677,0.9043450358334932,1
0.2302366580566514,0.6225084020726602,0.5777879048288916,0.27818256749486414,0.3863015148754695,0.6299548905007392,0.010706433066009269,0.9295125952776891,0.6292158567675556,0.015478902297764607,0
0.5820404705902478,0.8885257056131732,0.6801608275860391,0.20544172246013048,0.47975837689902434,0.37299592681635674,0.6207337613437137,0.6848621843470839,0.7328212323446787,0.32624533156974256,0
0.7985287456443089,0.5990923852158613,0.9828542086419314,0.8237120715392966,0.018553571164220406,0.43602598093117995,0.3783284025552167,0.7347239236815818,0.422451426394552,0.8489955071279084,1
0.5564111516801659,0.7339288138618646,0.6084825789986967,0.5546427939211227,0.0327369154372289,0.5292538458108711,0.7667242825286624,0.8663200994509633,0.49784911106037133,0.12383144763942777,0
0.5906514185241099,0.9697954465589622,0.4390103498202177,0.3568521745473078,0.3048203164658898,0.5378106037445596,0.790446917570382,0.3880989062904938,0.282653749209963,0.1098218151881013,0
0.20060964024496308,0.012705716930694,0.26108672737894023,0.2472446808224973,0.5514420818286963,0.3786872713455315,0.9488765207371597,0.47953948701381377,0.43509605854582567,0.637139115117942,1
0.18854017007268165,0.29701471676880986,0.9936166057667486,0.5880032095465985,0.9254477607130915,0.7706381096473254,0.8981105293544305,0.549985714618303,0.1273735112853377,0.014363133714514587,0
0.6478890542816177,0.0207526478541028,0.21563361730667607,0.25960201063712507,0.06589958561390141,0.18286485807094832,0.845539481097555,0.3992554726786789,0.668537775067014,0.984715243117819,1
0.016206483556152063,0.5600272851759909,0.4922114946481675,0.7091932855911613,0.742291205249464,0.7218401080199117,0.9936278725702308,0.30918685307238536,0.4076791180917627,0.6478162705794204,1
0.47352869734837577,0.41593350534177964,0.8285826338133463,0.6704110301865952,0.26862521477884505,0.9187426779123912,0.23630091922405616,0.8042287179179487,0.8965319230750395,0.8327267233904663,0
0.6351741942525053,0.36092967403717435,0.03340327487570949,0.4200382445334403,0.10640630255288752,0.8783475854913142,0.7572122548801596,0.5813009421067237,0.3942378435278391,0.8861514952841024,1
0.1503566579908906,0.2758521806277834,0.19080865944484038,0.02841612868512411,0.9865220795264424,0.5047239941902443,0.5185638665545802,0.4379279811900214,0.2269047299445579,0.2772013263574945,1
